OrderID,ProductID,Quantity,UnitPrice,Discount
4a1245da-2ca6-4a19-b7fb-c9a98b9e5f24,6f07f7f3-8592-4696-8878-f18bc5a583cb,500%,62100%,8600%
c2e27919-2909-4013-a88b-4b7b3cb524e7,d79d1b95-ecdf-4810-aea0-45e9bd10627d,200%,36600%,1300%
72b123d4-e380-4022-8632-24d3ccebc735,5ad0fd1a-349c-4bef-b40f-1477c376389e,800%,89200%,3900%
9d436dd0-3112-4ea9-bc97-673244ac7a0e,2e7be076-9d2c-4f41-8785-0664e6bfdc37,700%,26400%,3200%
8ce3c735-2244-46c6-a534-9a8a1c8147d1,05765892-c750-44cc-96e2-31fa53d42cb2,900%,94800%,1000%
ebeebde2-d351-4a55-9583-c41800db4830,0628599d-2f51-46a8-ab5e-7e54a383ca44,700%,26400%,5000%
597be2d4-c439-41e6-9275-aeaa43902fbd,96883790-8b93-4f98-881a-0734e987a987,500%,49100%,5800%
8d8b0fd6-6972-4033-a6a4-58aaeefe8dcc,46e112aa-17cf-41a9-a311-6498523c9005,100%,91500%,7100%
26b76cc6-e709-4cc5-a5c7-29d7516d2911,8370384f-6261-4b0f-9885-f5a64b04a49a,900%,62600%,5000%
c1765bcc-e39c-4b28-aae9-894b266b2b3a,bcf5cc36-0e00-47d4-ba0f-21f784b82b0f,200%,60900%,9300%
c9170a6f-1793-4399-a89a-f18876f3652b,1af2fbe8-a147-4257-a9c6-f344605f0d75,1000%,7500%,9700%
be3ccdd5-4843-40b6-86b5-92371183a5b9,263345ab-9ec1-4fe2-b25d-9d74efd3d8f1,700%,20700%,8000%
896cd12f-a9bf-4c49-99d2-00181aea01ed,97116bff-778f-469f-bf65-f4b40f694fe9,600%,11700%,6000%
16c20c4f-d2f2-443c-b94c-27946d6faebb,5b0e744c-d356-4b3c-8938-ab78665e8e0e,700%,47400%,5000%
40232a4f-2e15-4b40-b49b-32f8398700d6,16afe3ad-9f99-4d55-872c-770517390636,700%,79900%,3700%
aae78f24-adc8-475c-aa67-788823184dd2,d79d1b95-ecdf-4810-aea0-45e9bd10627d,200%,40000%,1600%
8fb01151-c454-4d89-8f8d-ceb7a5a9e178,a2348479-f86b-4bcc-8b81-179cd722c6f2,200%,27300%,3700%
b7c9dc92-9a37-49bc-adcc-2e421bcc8b0f,3a2098ef-4fe1-48d6-80a5-df9fed22d11c,600%,67700%,7500%
68363a46-5940-4ed6-ad7a-aafcb6e60684,f3948428-931b-4921-b0a1-8bf1288c4360,200%,20300%,4400%
56c5317c-b55d-4c2f-83ce-5e21bfbecd54,b75932b6-d9a8-48cc-adc0-7f30c6fc1b50,500%,49500%,1600%
200d58ff-553b-45df-b933-3636f9432b08,ec340887-0c8d-4da0-87ba-898841fbf5b4,800%,85100%,1700%
84387cd1-842c-4c1b-bd77-1a1d1e0be565,63f2ab66-accd-4958-a654-7519c5314c39,500%,13400%,600%
3b48b704-97b3-4782-8125-5eb608c0a180,eadf25aa-417c-4a91-b111-796cfdfd0c0c,500%,92600%,1400%
bcebc4f0-e93c-48de-a401-f2a13adc3b7d,edc6f014-b5be-4287-b71d-dc942b35953c,100%,19300%,3500%
22a4eb42-ad3d-425d-b8f6-5e12b2a635c8,50bac77f-51ab-478d-bd69-f18ea73a805f,400%,41600%,4000%
7f931b71-29a7-4f29-8169-5548f6365613,a2348479-f86b-4bcc-8b81-179cd722c6f2,400%,55000%,1300%
6a8c25a7-8140-44c4-b81f-cf1f8708b1d6,d0a53772-3116-41b1-acaf-54e58331177d,200%,64400%,4800%
abf1b34c-0ca2-4449-85f0-b789577838a5,c771240a-12d8-4fbb-bb10-fba6cd263c54,900%,53900%,1000%
5fb9bbd1-912a-470d-87be-40e6ab5dfb9f,da9276e2-5e2a-4053-bbdd-05a5b9bae08f,300%,86000%,7100%
17c509a8-26a5-4472-b00a-3d589151e7fe,762acfac-b2f2-456e-85f0-ad697bc5b8ad,1000%,500%,600%
dfa2df41-0cfc-43b2-9763-fbac43a46fc5,a9766a03-2fa7-45f7-9441-37bd04afed5f,700%,30800%,3900%
751eda88-d5f5-4a4b-922a-448a4011c378,71b615ab-4d03-474a-85f8-20e0f1bc1df2,900%,44300%,5500%
71a55b10-b5b1-4813-b67e-6bd99a44e89e,bb4d3282-c050-4178-9d76-f6681be62641,500%,58700%,7600%
c5e0b3e7-8fe2-4f85-9c2e-4c57286a1e30,c3bce55b-643e-4259-9011-f4d520cf29da,100%,78900%,3700%
9b956ebc-95c4-48f4-97b2-da55935cc3c7,133dd774-ce8e-428f-a145-7d5ede33c199,1000%,82000%,6400%
0612be42-b24c-42f1-93c2-e6f348e79c37,ae4d5e32-7ccb-4daa-bb63-0030e2ae5e66,200%,70300%,7400%
7964bd91-4d6b-4ab8-bbf9-71f048c69a85,550f54f8-99fd-44ad-a642-89a49e63b694,800%,6600%,5200%
57b3b35c-5d3f-4793-a4a5-efb405d8fd7e,8faddcc7-7e96-406a-b0f7-f9cb0436359c,200%,77300%,3500%
ac811cf5-e86c-404d-8df7-105db50df325,e1607546-600e-4c73-9860-ca3a41bd28c5,600%,6500%,2400%
d7536cf8-91e2-4bee-a615-1acdfa64946f,980eb7e1-d93f-4f5c-af94-07dafca5abac,900%,86100%,2700%
73035024-1135-4abe-a16d-d7e298935c60,56630e3c-fe5e-4aea-a2c3-ac73292836f6,600%,61600%,9100%
1c5918b8-ba07-4802-be1f-f696fdddc3b6,5ad0fd1a-349c-4bef-b40f-1477c376389e,400%,56300%,3900%
f7d2c661-40f8-4d26-8d30-bec8af334f10,e5bdb329-60d3-4673-8782-1ab101f98187,200%,52900%,2600%
f28e4c33-131b-4aa6-a169-44a2f9cce3af,2391ab4e-9e41-4a92-b97e-85584fc15d45,800%,39000%,1500%
e439c1d8-d866-4791-88a7-b164cc8a0e1a,82666371-8961-4922-a4be-ce0149aabda9,900%,85000%,2500%
48239923-7cf6-4cca-954c-0a6931ec7ccf,1d6e5c7d-c0a5-437b-b240-4a927041849f,100%,30300%,1500%
8329bee4-65e1-4392-859c-295b0ce2eb32,2d7ae403-9aca-474f-a165-d3c9116b22df,200%,43700%,6000%
78f5d4eb-2c3e-4895-b72b-c2317cf39088,1c9a5e6a-c81a-45e7-9e2a-e0e138bc77c3,1000%,94900%,5600%
0a5a0b88-e6c5-4e4b-96ae-a92e4cdd4a21,51eafc2f-3b85-404c-8ecf-435501295e09,600%,49300%,7400%
134b1d13-a92e-4c45-ab3e-801c0a9855ed,5ef15a39-43ca-40a5-b107-46c74ec2427f,200%,75200%,7500%
6065ce0a-a5a3-4852-ae74-de9707b0c814,b1a2946f-475d-461f-9059-449bd4cc6c86,200%,24600%,3800%
535f04e4-d650-40c7-acae-bb06cbc0250b,e0eb92d3-e08c-459d-b47a-b08182b90bc2,800%,62200%,6900%
c85ece80-25fe-45b4-b4c7-8ae561ea42f6,06f25d10-d589-4647-ba6e-3b405177e73e,700%,1300%,4600%
6bf4ec36-47a0-4711-8977-c1633fdc8e3b,f52fae18-d22c-4e36-8bbd-56cf7fd71172,800%,26900%,9600%
3e30e40c-56cb-482b-b2a6-c7d44fb9dbe6,b3d48bcc-2bbb-4c81-a96f-56c93889edaa,800%,66400%,9400%
25c6af48-470b-45d6-ad85-30c3df6d55bf,78b2d049-d84b-4974-8b4b-19f6cebbb290,900%,87500%,4600%
d2700158-ce9b-4650-bc2a-6667c2160ae9,1af2fbe8-a147-4257-a9c6-f344605f0d75,700%,16500%,5500%
8df693ba-1204-495e-ac71-f35fbcda0e58,0ae6c948-b083-477e-aaf3-08c17db23116,600%,34800%,9800%
1b3ef335-6019-4f47-8936-4ff84ece5a8c,bbb7b4eb-0e4b-42f6-b02e-ce03d3924454,1000%,68100%,2700%
227776c2-8fe0-44a3-8c22-ba497ad1e0c0,97c6b34d-f70c-45f8-b0e8-578278e7ddd4,600%,90800%,6000%
d14602f3-a9b9-473b-a91b-634496b24daf,2aac88f5-f3a1-4cd3-96b9-e4dad42cf5bb,900%,83200%,300%
0a431ad5-5c33-47f5-b6d1-a35945ecbc2b,37e9314d-3051-4848-aad9-acba1d43ac76,600%,12900%,5300%
f3eb20f8-14c3-407e-a716-7cf02ac3d60b,0f0008af-5aac-46c5-a401-9e16d384ce10,500%,42600%,1500%
b88b3f3e-2442-455d-8570-cccdc4c0d4b9,71f8b529-64ac-49d9-a3f7-4bb12fd58137,1000%,73300%,4900%
0516864f-c33e-4851-9125-45cb63f3701b,5ef15a39-43ca-40a5-b107-46c74ec2427f,1000%,10000%,6400%
fada8484-484f-4b58-a4de-41e9625a0b16,cdaa89af-767d-4006-819f-bc15d4109c4d,300%,46900%,800%
c2c912a0-3e98-4696-b428-b0b798e79db0,49ba644a-b75d-4d53-9d21-5ce45a0ff587,100%,26800%,4600%
bdc082fd-2d20-4cba-a527-2d541221100b,078a229e-434f-4036-8445-a8b26bfdf887,200%,80900%,1100%
2d2685fc-386b-45db-b644-a3eb12b1d61c,402d0741-5b94-46e8-a78b-dee6c26c1136,300%,39000%,1600%
80038f9a-4bf5-40d5-b70c-9a3cbc482f45,5af7af56-f997-43cf-9012-97ad34bc9c9a,800%,88600%,5500%
2a279667-e1e7-45e1-aec7-51ff778f623e,f0f8fa16-6143-4873-9c42-0d01ca73c906,800%,39100%,7600%
fbd9f90e-9cdc-4cac-84d9-e5744bc37f08,acf1fc59-9a32-4a4e-abad-06740dc14021,800%,72300%,7800%
eb77137f-0900-493b-9328-d82629d40c49,c771240a-12d8-4fbb-bb10-fba6cd263c54,500%,61300%,4000%
0db29c1f-b977-4025-8934-b0c752643599,2aac88f5-f3a1-4cd3-96b9-e4dad42cf5bb,700%,44400%,4400%
dcded47a-5490-48a7-91e7-c9768fda9a82,30354d6b-b511-4120-8e62-7eb74772fb3e,600%,87200%,3800%
520b8f32-f572-4dfe-96ee-5bd0b4abc265,95c53e28-f430-4b82-9ace-8be92ac29bc9,400%,79900%,7700%
0f1910d4-585d-4921-a3fc-d5de75e52dcb,980eb7e1-d93f-4f5c-af94-07dafca5abac,200%,64600%,7900%
83ed64bd-a6b8-4db4-bd41-00501bb5917e,9e32df56-6887-4aa1-8d80-9de92609d0ca,600%,87200%,1100%
67ee24a2-bc12-419e-9d72-c727f391d5c1,31c87c20-89da-459e-b870-b337d371c307,100%,79700%,5800%
aa0030c7-4562-461b-872a-75bee0f50165,acf1fc59-9a32-4a4e-abad-06740dc14021,400%,1300%,2400%
1d12b0e6-e586-4f8c-8c5e-0bf980912250,3d530e85-19fb-4da4-8672-0ce13e0daa73,700%,29200%,4100%
c82675bd-5aef-40a8-a378-4ab6c5e7072a,be3e3e17-adc6-4546-ac4d-290b3231017d,500%,69900%,1900%
135a74fe-c361-4afe-831c-f6c38c8af227,e0fbcaff-836e-4bfe-8215-c42d9c5c65d7,1000%,12600%,1000%
dd3990eb-47b2-4a7e-9c2d-f6e0ba19e8b9,e4c3f640-fa46-4510-8f45-32df79fcaec4,400%,5000%,8900%
34da2786-0c93-4f1d-a53a-b76284685c74,6e29d111-c3ce-4b0b-8ad3-2553d8e1b31f,800%,4400%,5000%
51cacd26-204f-4da0-8504-77208d5fc008,97c6b34d-f70c-45f8-b0e8-578278e7ddd4,400%,65500%,4000%
abcbeec6-0f17-4e25-b6f6-2f51327855da,227a27e8-1737-45e6-a532-dc56eff6ef0f,700%,34200%,1900%
53718826-0cd7-4286-982c-1a978d8b6756,cb744139-37d3-4e1b-a04e-2973c4868ccd,700%,39100%,4300%
e55fa8ae-36fe-4562-b83b-98898426f6a4,e7631f67-8576-4917-8d5c-946f5518bf2a,1000%,39200%,8500%
64678464-6e7c-4104-b475-47a8890d1bfa,6d1f98b7-258b-4124-b1ab-f92d9be553d2,900%,49500%,4800%
5c1fd0e3-1055-414b-b401-360fc08fd816,b4e02bd6-bab2-4ba2-a5b5-044768eee8c0,500%,11800%,3400%
ee699e64-01fc-40d4-b59b-0344bb002da1,974a29ca-94eb-4f84-8f3e-2fe92887a269,400%,27000%,8200%
14e3bebc-7398-45a7-86fe-bbffd810fe94,2b290c09-f79f-45a4-bef8-9ab381037d6f,1000%,38100%,6700%
fc9ee423-13ce-4fe6-8b34-878aca826653,80ef3b8b-7c57-4a42-8b90-39166c8b8af6,400%,54900%,6400%
7ae39116-cfc4-43a1-8eb7-a915ed8684d7,6063dc9a-5074-4753-9823-edff3ef500bb,100%,11500%,1400%
cb4bbc38-e3e0-4509-8ec6-10770d738b5c,6fa05729-610d-4911-8418-20335de8ccf0,900%,38800%,3600%
83ed64bd-a6b8-4db4-bd41-00501bb5917e,227f5964-63b2-4923-9a65-73ac9e7e8b39,1000%,29400%,6500%
0d1901b1-8d69-4745-a2a2-89899a607d38,9fadcf5a-e87c-4809-8e98-9ddb4512b268,1000%,77500%,1000%
49e37d67-8dbd-4d42-b855-79f067447e5d,f8347966-ddfd-4cb1-acfa-6e41483150ba,700%,81100%,5300%
13b46705-42cc-418e-a093-3563fa216b77,dfefc4d3-d0c6-42d5-a3cd-1969f3da07ef,200%,36500%,2200%
c62bc252-9c52-406b-b480-aa3c134903a2,0e737dc3-f853-4269-aecf-2768af66ad54,300%,92100%,5100%
71d3d725-656e-4a2f-86e3-940b013f9059,08794c01-b9d4-4d01-a486-9fa78e1a0929,1000%,46200%,8200%
9651d699-5178-44f2-9f6a-aa93dd1db29b,4704612f-42a7-4dda-99cb-eb47f450221b,200%,19700%,8700%
dedf7943-b574-4d50-9a04-d27b830b3226,d0231324-5b43-477e-94ee-b2799bffbccb,800%,18700%,6500%
ca9d0e7e-db51-432d-9ad8-bbc36f5b5243,2a2948a4-1d57-4068-8844-f1c8b41f1699,700%,26800%,9000%
73821b9f-b1ce-4ec9-9a89-138554d7320d,8f542bab-c35f-4119-98ef-3e8e91b9e885,700%,8400%,1400%
1e90b78b-c5f5-4bdb-bd95-687b076e110b,e4c3f640-fa46-4510-8f45-32df79fcaec4,1000%,70800%,9700%
d0717092-77af-4607-b3b1-ff72e715e55e,112f6c70-68af-4ca7-8b08-7176d24b36c7,100%,6100%,7300%
6f4cd2e8-7016-4172-8e32-5bc5cea7dea8,30431e11-c98f-4580-adf0-5dd963527717,200%,67200%,4400%
67048b96-f43b-4e5f-8044-296bf7f5132c,f34f6d06-fab3-4841-b311-2e853b2f4575,600%,54000%,100%
d8f01bdc-6559-4dd8-96a1-41711c77eaab,a0d5c1fd-a233-49bd-8172-881ad9d3cfce,600%,87800%,1800%
c732a260-8140-4ba5-a47c-2806d936410c,059541ff-a15f-4d6d-8a5b-860bbae25715,100%,63500%,3700%
d2700158-ce9b-4650-bc2a-6667c2160ae9,436f6af2-59eb-48b7-8ceb-281ff9f5a63c,800%,94300%,8000%
1d01197c-5fc2-4065-9640-32242c4767a2,0628599d-2f51-46a8-ab5e-7e54a383ca44,700%,37800%,1400%
dd5fc22a-f339-474e-a456-6baaba52f9a0,9747fd32-5076-46c3-90b4-5f404b86b219,500%,5700%,5400%
90c111bf-619c-48c7-88cc-1da6e17eae43,980eb7e1-d93f-4f5c-af94-07dafca5abac,200%,24200%,1700%
fdeed334-b2cc-4f4e-8ab6-577c45b61c99,980eb7e1-d93f-4f5c-af94-07dafca5abac,800%,90800%,3500%
a52f71b6-b1d7-4f7c-a36c-5659ad4eec32,05765892-c750-44cc-96e2-31fa53d42cb2,700%,71000%,3000%
f59bff75-d7af-4ef0-be8d-6b6ab3b7fbc9,b59590c7-c1e0-47c5-a99e-eedef51e80fc,1000%,81000%,2200%
f5b5e1ba-8012-4718-b413-05f4a7dd7dd1,1034fbb7-fdce-49e2-9230-98af72d7fa15,900%,1900%,1800%
882f14a3-3a9f-4b63-a35a-2083e9af6544,7319949a-95d6-4a41-aff1-cbb1599644ea,800%,95400%,2800%
de7e88b0-f025-4d9f-bc8f-3c7c8d51627f,0ff68986-6dde-4494-bd75-88bac4160a7e,100%,21000%,1400%
c1f69228-d85b-4715-9587-14f996aeb635,2f1c0249-eed6-4af4-adb6-e7fe84ae566b,1000%,24600%,8100%
3f88a561-db45-4bc0-a091-c94170a5a45c,be92dd3a-fc10-419c-ac99-1cfa346661af,500%,58600%,2700%
6f96a364-d466-421c-81b0-067233613ff0,57893364-125e-4c30-82c6-ad91a0fed65b,200%,34100%,3700%
77b2b1f2-0644-43e1-bb58-d7d2e3c020d7,2f8aa6ee-ad7b-4e4a-b300-f4a35647665d,1000%,59700%,4900%
6cc3a000-fbba-4f2c-879a-3f6ba2a39dc8,e7578a1a-dff1-4275-b5a0-349a6f4d9b65,1000%,25400%,1000%
49bc83f3-5a82-4aeb-be20-723095e219ec,63b5f8f4-6e55-42ad-98d4-bd6c3785d184,700%,15700%,4000%
daafefb4-ec55-4637-bb01-a2f1783ac740,c90176e5-cbf6-4241-af72-71a3659751bc,900%,39300%,9600%
76f9d7f4-8c28-461b-8648-0bec185bac66,2443e818-33af-4450-bab6-7caccd87e424,500%,50500%,9000%
7ed1e931-8139-4ed0-96bb-52ed742b775b,67908e23-d178-464f-bea9-0e974b08f8cf,600%,900%,300%
be90ec64-be0e-4807-8f0e-12fbdfbc1578,99164df3-0eb6-46d2-afdc-f39c41ee02e3,300%,33500%,5500%
6f27f55e-c4a9-47f0-924f-020bfe2fd4f6,5cb0977d-1812-464f-ac78-bf654f0054d6,800%,54100%,4800%
2d7fc3ed-7e0d-42b6-b233-58a0fee05d44,e390d80c-248c-4d1c-931e-442686ef6f2d,300%,27200%,8300%
541cba55-38f3-4c8f-8121-75618e1fbbe9,4d29cd55-ec12-4721-a814-041968b76d1f,800%,2600%,8600%
e43347cd-8ce6-4ca9-ac0d-d260ae37d6bd,b5fb1a79-f64e-42af-8148-888895e330e0,100%,57600%,5100%
32e255b1-38bf-4238-81cd-3df2ca55fadd,89f38b6c-fc6b-4bd3-9af1-86adabda23a0,100%,42800%,2200%
ef94bfa2-f6b0-42ba-b8de-eb96090dfddd,4419f509-26c0-439b-b8b9-3d73fe8fedda,800%,52800%,9700%
45bab8a0-f405-490b-8246-604aec5b1456,690b2ad1-5c12-4559-80c5-0ec585e9b801,600%,2800%,2600%
aaccff8f-05bb-49ec-beb4-8b60e4a8050d,1d0f20d7-1e8e-4087-83fe-854d19bd5689,400%,32400%,5600%
6c2d4353-abcb-45cd-9925-513f2ae0b911,0bc30906-239e-45f9-ac56-da421ac3e71d,300%,53300%,6600%
b5d5622d-13a1-46fc-8f5a-38b1d7ea7409,f8aa9098-747a-4324-b769-501d0f614286,600%,57900%,7100%
eb9863d6-ab82-4e67-b4d6-76825bc64df6,95b941ed-d507-4203-874a-f2da0a6fc3af,400%,57200%,8300%
c8e6c4bf-8724-468f-ab46-12153e571197,c0c6a283-d4fd-446d-9051-03d2a0d43498,200%,71300%,5900%
a0787a0c-a48c-4fce-b030-b176e021190a,37e9314d-3051-4848-aad9-acba1d43ac76,800%,81000%,800%
6a02b688-a2fa-48f9-82ef-5a4c51eb051a,233e2b6e-b9a0-472a-8b66-3a023d4fd117,400%,1200%,8600%
dedf7943-b574-4d50-9a04-d27b830b3226,cf82678e-6b89-49d9-b654-7043e083726a,500%,39700%,2200%
0d4d7b3b-de4d-48a5-9ed4-5056a6fc986c,4e05a563-b887-48d1-b7ea-8a884851b047,600%,80100%,2900%
ecc98458-ece5-4930-b4d8-60c0760e0c56,f99883ca-cbb4-4c74-9938-a0f435896975,400%,12000%,7300%
a1059561-2a21-4e20-98e9-1aa0b373360d,d1b12a3d-362d-45de-82e1-0b267f6e6a69,200%,93000%,2300%
d0afeb4a-f540-4fc4-9fe9-1b8932bd3cf1,dc685ac6-2c31-46a4-a684-c536da80ebf2,200%,92700%,5100%
5875c9a9-bfba-43c3-8e56-20b6a5c8d37b,16afe3ad-9f99-4d55-872c-770517390636,200%,83600%,5100%
239a841c-22ae-4e24-8802-4f2218e30817,7103476e-3e51-4a94-a0a7-7b108140d577,200%,93200%,7400%
f60e642c-6a83-43d3-b602-89e6eeae50f0,fe5eefb3-0143-4c2f-a092-ba71d9b81198,500%,36800%,500%
ee7c30e5-b1de-468e-8c19-c22dd9836ea8,bdbbc436-20a7-43ad-bea0-ebe51f9a85ae,1000%,38600%,9100%
5f9920f9-644c-41f0-8d2b-1cc939c29b50,762acfac-b2f2-456e-85f0-ad697bc5b8ad,1000%,66400%,5800%
9b1e1331-5c6d-4d17-9fb0-10fdf634185e,05765892-c750-44cc-96e2-31fa53d42cb2,500%,35200%,9500%
c9deabe7-6c37-45ef-b25c-1fa7d17bac90,436f6af2-59eb-48b7-8ceb-281ff9f5a63c,800%,45000%,2100%
fe9c7299-6ae1-4a40-8c35-0a50a48879e6,4704612f-42a7-4dda-99cb-eb47f450221b,900%,23500%,8200%
c9aa60ff-77e9-45fe-ac14-b4e421c7a93f,f48ce7dd-6095-4fc5-8eda-9e78d003a4df,800%,89300%,8200%
958ab6f6-a428-478d-a54d-b135a34be0bf,800dde56-071e-4e60-b713-a10fcbecfd16,700%,65000%,6200%
73821b9f-b1ce-4ec9-9a89-138554d7320d,081878a0-109a-42f2-a09f-638a59e18ff3,100%,54200%,1400%
0ae5e5d5-94ee-46ae-9213-90fc933ebc6a,acf1fc59-9a32-4a4e-abad-06740dc14021,900%,96500%,600%
c0348633-323a-42dc-9722-0aafe387528a,88ca78c5-db4a-498a-bfec-a8ff169ff7b0,300%,42700%,5000%
c1c871cd-cc13-4274-860e-b688a5962c2f,88ca78c5-db4a-498a-bfec-a8ff169ff7b0,400%,19500%,3000%
d6857db7-b841-40c2-83c3-ef8a66f5fc21,78877c56-7e7d-4390-9003-ba380b11c218,500%,79500%,7200%
ff1ddd99-70f2-41c3-ad3a-280a693deecb,da2006f5-114a-449c-b625-251a406a7b99,1000%,16800%,2500%
a8c15d4c-14ee-46ec-920e-b97c59fcdf12,2091292a-fe60-4390-8223-266c018b3ebe,700%,78500%,2800%
2fbc1abd-07e1-4c26-8622-41d0b942f6f3,0c41f0cc-98c8-4251-9efc-09eaa45b771b,900%,13600%,2500%
9220eb9a-575f-4729-9196-82d9036c4ad6,4aad519e-3879-43e0-b473-c74f56e0ed9c,600%,54600%,1100%
4772382a-a290-4b90-af15-baf6edb27304,8ee217fe-c1f6-4ca5-82e0-86647612f2c9,1000%,66000%,8900%
adf0f2e4-cf48-42a6-bf06-ae36e92567fb,227a27e8-1737-45e6-a532-dc56eff6ef0f,200%,44100%,4100%
7b79d064-df1d-4f73-896b-ae9b39f29889,3a2098ef-4fe1-48d6-80a5-df9fed22d11c,100%,32300%,5000%
d79274e7-3dbc-47cc-91ed-00834856b613,b4e911e9-1e68-4748-bea1-5ee571191136,1000%,40700%,5300%
fbabd484-9ea6-4ad2-840c-13e429528b41,c301f866-b333-4bf2-ba3c-043849e7ace2,600%,79100%,3100%
d87f48eb-593a-4c34-8100-600d88834170,436f6af2-59eb-48b7-8ceb-281ff9f5a63c,1000%,23300%,100%
0dc5ad39-caa8-419e-9d74-66d72a6d31d9,3dd4e65d-bb45-44e6-9ed5-0ec5d496b20f,200%,7400%,2800%
c296d875-eec1-42a7-9271-4cbbbfe358c1,c474bc7d-26d7-4d73-8fb7-45745fd0a37e,400%,79500%,3400%
91c98225-231f-4de2-87ca-535b035e0500,d0ea39b6-0645-4bb3-b162-d7d9ca0f92bd,600%,40600%,5300%
7c379358-042e-4773-860d-07cf16e98e86,e0eb92d3-e08c-459d-b47a-b08182b90bc2,500%,72600%,7000%
08b0a4c6-b5f8-4a12-9b25-fb7f0edf19da,dc685ac6-2c31-46a4-a684-c536da80ebf2,600%,54200%,9300%
bd7cfae3-a011-4dfe-8044-d64c9f1584af,3d530e85-19fb-4da4-8672-0ce13e0daa73,500%,3900%,7600%
fa4627c5-b018-4441-85cf-3fd956ab2d8f,08928fcf-493c-4a7f-abca-615245a308e3,500%,35100%,9900%
896e45d8-dbff-418e-9647-6a7f32a08451,f8aa9098-747a-4324-b769-501d0f614286,900%,21700%,7100%
4868d7c5-98b9-410c-9d2c-98d43b1dca39,0628599d-2f51-46a8-ab5e-7e54a383ca44,600%,66900%,2600%
463110fe-d7d0-453a-937c-2891b159b980,0219aafa-5dbc-4d92-acd9-8a78b4158651,300%,73000%,900%
65030fa7-a65b-486c-b941-178daa24ca1b,cb744139-37d3-4e1b-a04e-2973c4868ccd,600%,27300%,6200%
ecdc8caf-3eaa-4fa5-9439-164bc26d9d96,f94db5a1-9e31-41dd-aa08-cf5632c2cd55,1000%,13600%,5600%
262a75d8-06ab-4ff6-af94-4b0c68a74b0e,08c1329e-6ab9-45b0-a191-f172e5b1e99f,300%,7900%,1700%
30dab443-933e-4c9f-91d4-4a378316dd5c,46678d62-8c3f-4827-a27b-f7565f4c3e61,100%,32800%,6400%
53d67b02-1453-48c5-a29b-c2de70f5b756,5040cf30-cd96-46c0-9f7e-1a3f2c550ee7,100%,22300%,7400%
df973f8a-dea9-4ec0-8dcd-18a09a8ed6aa,e647997b-e370-4628-940f-c61653c00b88,100%,48500%,2600%
50935dc8-c1d5-43e4-943b-e6bda5b348a7,5bbdce93-9e4c-4aab-a0c6-187dcd0db8fe,800%,48700%,8600%
2456ac15-8076-47a7-8ad7-917f655fdc26,2091292a-fe60-4390-8223-266c018b3ebe,300%,18200%,3200%
84ad861b-8ece-4da7-986d-d868e45cd144,ac41b97c-e7b7-4b05-a1e7-c06cc3d6f832,500%,26900%,9800%
99097948-55d0-4f6d-943b-b2f5366dfe08,6533ed7b-c4f9-4d13-910d-03f7d2621762,500%,24600%,9800%
eef9d0b5-1b8f-4a32-8512-9b4afa744779,883e8e8f-f279-4112-b223-e3ef5add761a,700%,23500%,6400%
6065ce0a-a5a3-4852-ae74-de9707b0c814,b4e02bd6-bab2-4ba2-a5b5-044768eee8c0,1000%,91900%,300%
75f3e2a8-1fee-47bb-895c-73389e8cf784,cd0260b8-01cc-4326-aff6-ba4ecd15d083,400%,400%,6400%
8e3e2ef0-8c76-4995-8e01-b22bbab0ba51,9adc472b-0a0f-4b4b-a273-fb9d3388f355,700%,14100%,1700%
b4c59af5-7e27-4872-950e-cc4cc1d1f10c,eadf25aa-417c-4a91-b111-796cfdfd0c0c,800%,31900%,6200%
30998ad8-ee78-4c83-90ca-72b814eaeb70,e390d80c-248c-4d1c-931e-442686ef6f2d,400%,75600%,2900%
a26da470-33b1-4b45-bbf4-09d5cd8c1e6d,7dd6f379-87f8-4762-816d-57f130588ba7,300%,68500%,9800%
f37cba34-f120-4801-bcb3-27ec42c4b12b,f7ea0199-dd55-4019-b627-6edb04d2190a,1000%,40800%,6100%
07bdf686-1b16-4804-9517-bd37a4226e27,afb7853f-adcb-423e-bc24-9776c3a4c25d,400%,16900%,7900%
276989be-8eab-40e6-ba31-b3f6d64e146c,0b42e5af-2113-4356-9ec8-60087b32f3cd,600%,29500%,6500%
0882e906-a105-4f0e-aaa9-58954e87480f,46e112aa-17cf-41a9-a311-6498523c9005,700%,52100%,3800%
7e56c931-716c-4d3d-b38e-87fa7fc411f4,2443e818-33af-4450-bab6-7caccd87e424,100%,40500%,3400%
c422b761-d174-4a66-939f-94dc870600f1,b30d65ec-1103-4a6f-88ca-b495ccc886bd,500%,99300%,6600%
209d439a-14ac-4975-bb2f-5e39c09c0e8f,9e32df56-6887-4aa1-8d80-9de92609d0ca,500%,15900%,4200%
9fedda96-5155-4b2e-a687-4c03bebfe63c,1e9986fe-24de-4262-b900-aadd11589754,600%,94700%,800%
93b2489c-527a-49ab-9beb-019c8c4dc06c,2b290c09-f79f-45a4-bef8-9ab381037d6f,200%,23600%,7100%
362edebe-c745-4158-be0d-32c41f36f5ae,d79d1b95-ecdf-4810-aea0-45e9bd10627d,1000%,17000%,3500%
f69d2b2f-78fd-4d39-9a90-2426152b9068,63166d1c-176f-46de-bd44-f40fb55c4697,300%,55200%,7400%
